reviewId,content,score
b0b969bc-1b7d-43f0-a41e-86df49abfee5,Musik sepotong aplikasi jelek,1
356c7abd-1140-4dac-bcfb-508df1d93bdc,"lagu cuma 30 detik terus pindah sendiri dan itu terjadi disemua lagu, mantap joox",1
93262ee1-cd9f-4a1b-b3ef-d8c95c941990,dulu sangat enak pake aplikasi ini sekarang kenapa aplikasi ini tidak berlaku lagi ya untuk mutar lagu juga banyak yang hilang,1
c3d59cf6-b1d5-4a07-b8ad-fee21c17ff72,Kakean iklan,5
a98a8e0b-d641-4370-a368-e653c74c1c61,Bagus,5
7c297e7c-64a6-4c0c-a22e-5a51b8be3006,Nyaman bgt sama joox👍👍👍,5
79563cf5-1cc5-4e8e-9ac8-2b7cd454bda9,"Lengkap lagu lagu nya seru,gak bosen dengerin musik di joox",5
e4258776-e870-40d2-ad85-e458f911f64a,Sangat menghibur,5
434840c4-e7ec-4e89-837c-fbc219e6360e,Mantap,5
47163cac-2f79-4b4e-a592-2d5afda06fd2,Hadehhh parah banget,1
da431c66-eebd-4cb0-a041-e7b4b1942f47,Keren banget..🫰,5
a655e30c-964a-4d18-aaad-01e961264090,UPDATED: Seru make Joox akhir2 ini. Sudah bisa denger musik yg pernah sudah didownload sehabis aktifin VIP dan bisa didengar secara offline sekarang musti bayarrr VIP lagi buat musik yg telah terdownload. Ganti ke apps lainlah saya klo begini :),1
3aa6674c-3640-4197-9723-e74c287261d8,Mantaf,5
a64beb7a-cb6f-4a31-b9d6-9fd87b824c2e,Bagus,5
3e063076-1faf-44ad-b79e-1626862b1bb2,"Sangat baik, gak ada iklan, suara bagus, ada editan ubah judul dan mengatur urutan lagu. Pertahankan hal2 baik ini. Tolong tambahkan lebih banyak lagu nya, karena banyak judul/artis yang di cari, tidak ketemu lagu aslinya, kadang juga tidak banyak lagu2 dari artis yang di cari, padahal artis tersebut sudah mengeluarkan banyak lagu.",5
8a7e2e14-ad39-4642-8e7c-f416485ba70a,Mendengarkan berbagai lagi dengan mudah,5
bd430e28-5fa6-4dc8-9034-5eeda0021e53,Dulu perna saya kasih bintang 5 Skrg coba 4 dulu ya,4
558963d1-148c-4228-a97d-ed2f35a81b9a,Aplikasi nya sangat bagus... Bisa didownload lagi.. Lagunya banyak.. Aplikasi nya rekomendasi bangettt.....,5
d2435011-6802-4f1e-9c5f-60c813eb197c,Mantul,5
8a353b0d-142a-416c-85ad-6b3b9dca8b4f,Good aplikasi,5
fe664d31-df8a-473f-abb0-3990666e22c8,30 detik ganti lagu otomatis.. apaan 👎👎 Pindah saja,1
064aa5e4-5b94-4755-b7e2-282bce1dea44,Sangat baik,5
a53bb40d-56cb-4aa5-95a0-acce23fa5a6a,Bagus! Suka sekali aplikasi ini,5
c09c326c-f246-445a-afe1-582d4cb43b74,Kenapa semua lagu pada hilang semuanya,5
8ac9182d-9ffa-48f0-9144-a360d815fb6e,Waw aplikasinya bagus banget saya paling suka mungkin kedepannya bisa lebih bagus lagi,5
24b04388-0505-4bda-94ee-0db57478fb28,"Mending ini sih daripada Spotify, lebih banyak feature nya gak harus upgrade premium",4
0ff67d20-69d3-4cf8-ac5d-bb7e143a9ba1,Aplikasi yang luar biasa mantap,5
9a09a49e-7444-4b44-ba52-90c1abfbc25d,Aplikasi yang sangat bagus banyak mexpresi kan diri hidup dalam lagu 🦀my live AT🐙🍍,5
f94d99b9-67c1-4d4f-bdf5-7bfb75a8cf24,ok,5
a4f8dea4-f015-48b7-8012-2fb9316255f8,saya suka,5
673eecf8-e02b-4c08-827e-dfa85fbde0da,Mantabb jook musik,4
a892928d-ae42-46b1-b7a1-a8e47c863838,Lagunya update,5
072cecab-3aaa-4b1b-ab97-28d819bead1d,"Pertahankan apa yang sudah baik, Dan perbaiki apa yang belum baik.",5
7ee97c4c-c412-40bf-9ccf-2af206ba8d79,Oke,4
cd518c3c-5b05-4f52-9ada-b3d85d9cdce3,Oke banget ni JOOk app. Lanjut unduh. Terima kasih,5
96fbd125-50f0-4d00-976e-aaa10f080792,Cara lain biar bisa coba free listening,5
4fb90e65-472f-44e4-a59d-e47f3e5ae546,Baguss,5
64febe0b-809a-43a6-8317-913b1bb318d3,Mantul,5
91183791-5a1c-40c9-a93d-895eeae94d1c,Sngat bsgus,5
09f7b3c3-9679-4a58-84b4-4dd92412fd0a,mantap wes pokok e,5
98975238-9019-4819-8331-523841a08a1b,Okeyy banget trimakasih joox,5
959e6cd1-4247-41d1-b6ff-d27ef600dde2,Lagu2nya keren2...,5
485f3fe1-56e7-4003-a15d-4d4a697efd25,Jelek banget,1
d7a3d4c0-0d07-4004-be16-a6cf3ecc2de5,"Good lagu""nya lengkap",5
29d4a880-a174-4f88-a7d6-188f7590f665,Best,5
d54968d3-7ae4-4832-9ad2-5096e21e480b,Harap di prbaiki lg biyar makin bagus ...sekarang semakin susah dengerin musik karna semua vip cuma sepenggal musiknya gak macam dulu,1
f18ee17b-4835-458c-a98d-c655c151e403,lagunya ga lengkap,1
acccfce5-a41c-4ca2-8e27-1e7ec5ccc083,saya akun non premium. tapi apakah adil ketika saya mau denger lagu si A tapi muternya lagu si Z?,4
b2f57cce-ec24-43f2-b253-4d5c020e3592,Mantap,5
21b4a489-bdce-4a23-b502-20567d94c01b,Mantap,5
9444ffbd-926b-40b9-aa22-f000c98d29ef,Ok,5
dd7074dd-f44b-4113-bf7c-8842d4294bf9,Good,5
be3373d1-e24c-4e22-8d5a-e87415f426ed,Top banget,5
9722bdb8-014d-44e6-a871-af2319be70f6,bagus,5
bc327082-9b57-4a0e-9c5e-d8c5b71090a3,"Dulu pernah pake joox dan akhirnya coba download lagi walaupun liat review kebanyakan review nya kurang baik dan ternyata bener. Aku putar lagu barat dan mau buka yg lain lagi nya berhenti sedangkan putar lagu indo lagunya tetap putar. Daftar lagu ga lengkap, banyak lagu cover. Seharusnya app joox memperbaiki masalah ini demi kenyamanan pengguna tapi nyatanya dari dulu tetap ga berubah. Apa boleh buat akhirnya ga sampai 5 menit saya uninstall lagi byeeeee 👎👎👎👎👎👎👎👎👎👎👎👎👎",2
4cf15fac-71d9-4330-8168-e8ec17d2f901,Apk yang sangat memanjakan telinga..👍🏻👍🏻,5
3c918bdc-5f88-4451-b442-384b2a7f5875,Mantap,5
d6f475ea-4b24-4d3a-8ffc-906966352057,"Kasih 4 dulu,mantap musik ny ,asyik2 lagu ny.",4
40957965-4742-475e-a63e-e4716315cabf,Keren sih apk ini,5
4dad5b60-85e7-46cc-9b04-e777a48d3c81,Kerennn👍,5
46f90447-f9cd-4cb6-b158-4758c2ad5269,good,5
2568db09-ca35-47bb-9f9e-6e5093294a2b,Bagus puas,5
90c313c4-6396-4c9c-a141-c3f1dd0de4bc,"Jelek, banyak banget lagu populer yg gak ada di pencarian. Khusunya bagi pecinta musik rock, metal, pop punk, hardcore. Aplikasi ini hanya cocok untuk jawir² yg suka lagu jedag jedug buat sound horeg",2
aa17e217-a40a-43d9-9943-ba014af521c1,Oke,4
793db7a6-5491-474a-bece-1268d7055194,Mantab tingkatkan,5
c7a6250b-95ba-4c96-acc8-188650789ebc,👍,5
59efca1c-9ee4-4906-b443-8a2ed52082f4,Semakin asyik,5
1a628964-179b-462e-b41a-e2f5dc81e7ed,Kok gk bisa daftar masuk yaa?,1
74bd2e59-fcf2-4b62-b9c3-60a868933f55,Ok,5
21dfb09c-9559-4f2d-aaf2-059ad030875b,Ok sip 👍,5
8b3513d7-2f1a-48d5-9264-63e4183ae409,cocok ae,3
7f946be3-2a56-4c30-8ab4-7b92b380f64c,Good,5
39de7356-9b2b-4233-a4ec-c20d9544bb23,Ok,5
04a8eb34-3ccd-40f4-ab2f-f6bc3e8d77ca,Apk mantaaap lah,5
28693ce4-4e11-4c4b-8e5d-38c463855308,Untuk aplikasi si saya suka sebenarnya but lagu nya ga lengkap jdi bye,1
c75eac87-33ab-4e01-81cb-f28ac412da44,Good,5
cdd5c282-351a-4db5-8180-d18c3a0b6973,Mantap,5
d5bda255-6e0c-4f64-b6b1-ccb6e65025ee,Mantap,5
2fca4237-1a3c-447a-a1b9-bdd40f629429,Good,5
a6e5da33-a2ce-4c93-acce-492b36267053,"Ngapa boss ,, sudah di dounload tidak muncul di aplikasi ,, kesal jadinya ,,",1
be6593c7-421c-4131-b625-f3a28ce4fbd5,Aplikasi ini keren banget,5
2bb38d26-5784-4655-bd4b-eaf129d8722f,The best,5
e313f7ea-4f8d-49c6-9228-f077672971ff,Musix Joox biang pokonamah,5
4067a5aa-4325-4601-8cc5-974064fca654,Good,5
2d28c9c0-d06e-425a-8ca6-316306bfa141,Mantabbb,5
330fd934-825f-40dd-a0d9-f40a7d0c4332,Bagusss,5
3fd0c3e5-a18a-4a62-bade-7054c76f37e1,"Good nya pake is very"" Good",5
d07ef2d9-9667-4801-b22c-71505a60d2ea,Good,5
46d8915e-1755-4670-a566-013fae46feaf,Bagus,5
f9cbf475-966b-4cb8-b026-a645848afa5b,Parah lari2 lagunya terubah sendiri,1
290d8005-da1b-473d-a628-7bda779c2839,Mantap X to play your all songs,5
e05d9e98-87dd-4a66-8596-3591d112db8e,Mantap bos q,5
6e1e0bf4-fee6-4fb4-9ecb-a6a8b3d18b06,Smg saat offline masih bisa dengar music nya...🤔,5
33768228-9649-4412-95ff-4fc352a142d2,dulu sering dengerin lagu lewat apk ini setelah pakai android lagi kenapa harus vip baru bisa play music alamat uninstal lagi maaf,1
f0e5bb83-8652-45d8-88f7-3297316fd86b,Bagus,5
08e273d9-4dcf-475b-a0d8-aba8da59a74d,Joox is the best,5
9a7779b6-80f3-4f8d-a0cd-9bb09c58981e,Matul bnged,5
2f2e645c-8294-4c65-a040-8beb31e0a021,Keren nih aplikasinya,5
8817cb1f-437e-470a-83b5-669b2925ef0d,Joox ga ada lagu Lady Gaga - Abracadabra???? Ga asik banget joox ini huhuuu,1
7db9cc79-a16c-4c19-ad5d-a197666bbdd4,bagussss suara nya mantap,4
bcac95b3-291e-4641-98df-088c42008594,Mantap,5
f8058238-1ddf-4b87-bf91-02b2fe2ad198,makin gak jelas !!!,2
44e842df-ea02-43ca-a1ad-d79a54a3ac57,The best,5
ef55ed7c-8420-4f8a-94f2-7e550229867c,Kembalikan joox seperti dulu mungkin akan ramai kembali,5
c2d6ab7f-d704-472a-9971-cbf95935b7e6,"Tolong kasi tahu gimna cara berenti berlangganan dengn aplikasi ini, kalo ada yg tahu tolong bantu jawab please.., susah banget berenti dan sudah di uninstal tetep aja dipotong payment",1
8b3f6917-7f5c-4e7d-92fd-9e39580110fe,suka,5
3e849485-3f8d-4f4f-8f52-cb6d48a03f11,kebanyakan iklan,1
45c3e9b9-2019-4d2e-a7b7-4aa28162c5e3,Good,5
f37258d8-964f-412e-aa26-18ede7e816c3,"Aplikasi sampah, udh langganan buat 3 bulan malah gak ada sama sekali lagu yang disuka, sekelas raisa aja gak ada lagunya, JOOX ini marketnya buat yang suka lagu dangdut sama cover coveran doang, mending tutup aja deh daripada nge scam lebih banyak orang 👎",1
059d74b8-c060-4f04-b367-57049a0ca158,Joox udah miskin ngemis vip,1
e062720b-a2bd-4ae5-8b7f-4fae63f9c4f6,Mantap,1
2eab865f-656f-4745-bd3a-d5a70b72f3f9,Gak lengkap,1
06698713-7df2-4daf-92c4-dcd1ac5d7c73,"kenapa joox sekarang jadi gak jelas gini, lemot, padahal koneksi gak ada masalah.. server mulai bangkrut",1
c5e02f55-90bc-47dd-9641-d07950c7dd5b,"Keren Dan Mantap Sekali,, Untuk Sambil Bersantai-Santai..",5
99bd05fe-616f-48da-80d2-13d8ffcbee2d,Mantap,5
348bd142-3eac-43f3-aa16-140039e04d16,"Bagus, kalo bisa jangan premium",5
abfa0fd2-830e-44c3-8a84-5577a725dbd1,"Apa"" bayar jelekk parah",1
6eca4b50-6318-41f6-82a8-d49073b80dc3,Ok,5
7e9a5a1e-d49c-4ffd-a99a-c8dc20815e14,Good,5
90b6b8b3-198a-4609-8b10-c5ff63be93e5,Masih mengunduh semoga sesuai ekspektasi,5
dcf04dc4-721c-49ef-b9ac-d444ade90582,Ok,5
e642c233-a2b9-4075-9b1f-31fd227cd35e,Aplikasinya kren,5
ed16e2fa-c17f-48ce-9beb-ccbbf75047a7,"Lagu baru di putar sebentar dan belum selesai udah pindah aja lagi, gitu aja terus. Ada yg tau kenapa seperti itu?",2
8f96dba2-dc13-4b5f-884b-244b123db1de,Sangat mudah,5
2cc57f0d-fb0c-4467-83b4-97a294663323,Cukup lah,5
503c3006-fbce-4dfc-8dd0-1aef19abad76,Sangat bagus,5
9eccb1e6-aa48-41bc-aa6b-ffed6c5c4db2,Joox terbaik dan menghibur tingkatan terus jangan putus asa,5
6137cac1-3a89-4741-9aca-7d40311194a6,Taaaaaaiiiiiiiiiii apk mutar2 aja ngak bisa di buka,1
ad1eb410-b24f-41c8-960a-cf184e76323e,Bagus,4
1dd690f7-b390-4fbc-b4d4-541a380d0bd9,Banyak lagu yg saya cari ga ada padahal band top Indonesia,1
56592116-eafe-4696-9ddf-f6bb83c49d01,Mantaf ini aplikasi lagu apa aja ada semau kita,5
bceaf488-bc3a-4094-aa8b-81e6f8aa7b00,keren,5
ea86b6d1-e6b7-48a9-9561-ffc3564e5e7a,Aplikasinya Bagus.Banyak macam musik komplete. Tetapi ma'af belum bisa diunduh ke file diperangkat hp saya ya. Terimakasih wassalam ww.☕📺📹,5
ae23c4bf-b821-4605-815e-69c95e41c35b,bagus sekali lagu2 nya,5
9004912a-4b35-4b53-ba66-0be1389d9ff7,makasi telah menghibur hati yang sunyi,5
8b792c5c-5f34-46b4-aafb-638cb01fbd4c,Aplikasi tidak berguna,1
daa11cb9-b010-4cd0-a5c7-f019709bd121,Joox sangat menghibur,5
0b858ed7-02f4-4656-aea7-f77c24cc75b2,"Overall apk busuk bgt,buat search nya lambat bgt kek keong buat kualitas suaranya ok padahal. Mau daftar vip jdi kerasa sgt ngk worth it tinggal tunggu tanggal tumbangnya aja sih klo gni",1
3e065720-3d98-4671-9467-3dd198fa1fd2,Bagus,5
f7211d1f-969c-4ea5-82d4-03822a00366b,Bagus banget tetep konsisten ya joox,5
28e5219d-f9bf-4409-a2eb-381b390e9815,Payah,1
4ad2770d-1cc0-4e4e-856a-1c171872b86b,Good puas banget,5
251f057a-ac9f-46cd-9ad2-68250dbb9847,"Aplikasinya enak si, hanya saja lagunya kurang lengkap",3
e8580d3a-5b2d-424e-84e6-87686a12cb2b,Tolollll mutar lagu nya gk sampe akhir. Cuma bbrapa kta aja udah pindah. Afk gak jelasss,1
35a39309-1d38-48d5-ae93-3c3b7a8810b8,Ok bnget,5
69b7d693-6391-459f-af48-ab1d93d90722,Mantabz aplikasinya sippppp top markotob,5
00932cf3-3aeb-4278-bd34-0bf9472e9844,Saya suka tapi lirik lagu nya sering gak jelas,5
de020709-6648-497c-a97e-7252b4bfb7ae,"udah bayar VIP gatau nya artis yang pengen di denger gak ada, aplikasi sampah !!",1
a8db389e-da12-4670-b13a-cd44c57dd583,"udh lagu nya ga lengkap nyari lagu gaada, tiba² saldo kepotong sendiri 50rb tanpa pemberitahuan ga worth it juga 1 bulan 54rb tapi lagu ga lengkap banyak yg gaada",1
042cd5fa-9a12-4805-83c4-0745ac6fe1f4,Saya coba dulu bos ku klo oke saya tambah bintang x,4
b1cd986b-4926-4e16-8604-2869c04057af,Apk yg membosankan,1
e37a7bd5-f4ba-4497-a394-f02fedf9ce1e,top bgt,5
071dc703-7516-4de8-8076-78ea2e56975a,"Mantap, music sangat jernih, Jadi Suka Dengerin Music.",5
06483c89-ca7d-417c-8b23-2a1869f50f4e,apa jelek...terlalu banyak iklan..,1
430bc795-011e-445a-97c7-4c9be52fb1b5,Ok,5
50045ecf-3489-44fa-a78c-f4e0ede0f0d4,"Gajelas kebanyakan lagu melow, lagu metal sama lagu rock nya sedikit Udah gitu kebanyakan di remix Mohon di teliti lagi untuk lagu nya Sejak kapan lagu metal/rock jadi jedag jedug🙏",1
8a4b0a36-c241-49ff-a1bf-4bcc76206f6b,Sangat suka bangat ni,5
eed00010-fc5f-43c7-8161-4066ebf00669,Aplikasi Miskin koleksi lagu.. Apakah joox sudah bangkrut??,2
126034c2-2cd6-47ce-87cc-596fde9999aa,Bagus,5
559b81ab-054c-449a-a450-6853e2743cef,"Kurang lengkap, ditambah sekarang makin ribet VIP kaga segampang dulu",1
83784f5c-9ba4-4e7a-a875-c1c7daa3592c,Ok,5
c9977cfe-9b40-47e0-80e4-78983a98e9b3,Min mau tanya? Aku cari musik pop Indonesia ko g ada padahal dah berlangganan cari grup band yg kita mau g ada gmn caranya nya saya kasih bintang 2 dulu deh soalny pelayanan ny kurang puas untuk pencarian musik yg kita pengen..,2
dabbc4d0-f4ee-4d1f-bb2d-39f279c52418,joox bagus sekarang sudah jadi gudang iklan mantap terus muat iklan nya lebih banyak lagi supaya dengar musik nya enak 😀😀😀😀👍,1
a90c9d0e-a2af-4b32-bfad-014c1d447dd2,sebenernya saya dari dulu kalau naik motor sering banget pake joox enak bangett nyaman. kalau misalnya saya ga pake joox mungkin saya duduk di tank atau bagasi;(,5
a58ad826-711d-48f2-a0d4-8f29b1c5e22e,"Aplikasi sangat bagus, ada liriknya dan bisa sinhsong",5
78ec3e31-67ab-49b8-93bd-39352b6655a6,baru jga download pas di putar musiknya setengah2,5
c470c6a4-32b3-47ca-ac19-487cdb442d1c,Kurang lengkap lagunya,1
57860a76-f328-4ab8-aaac-351ce0d79fd6,👍,5
41475c81-4b08-401e-ad17-4f90bfc20671,Keren banget,5
33c33b4b-a64d-4c94-978d-9ac6608432a6,Saya sangat puas.,5
dc45458d-1e0e-4cb9-9d9e-176a59d8f511,Satisfying,5
028578c6-fc7f-4808-a763-7a80e2dd08dd,Saya suka sekali,5
4a7f67f8-d86c-4667-81f6-dfd493d2061e,Lagu nya ga Update,2
111baf06-4b67-4fb1-b237-ba8941cc2b20,Keren,5
3dc8c098-a281-4485-93ce-8910c541a425,Sangat bagus untuk menemani pekerjaan,5
8b5db9b2-e99f-42c5-9ef2-df82df88e138,Bagusdddd,5
061b0a14-8fa2-4878-b172-03940e464c80,Gw udah pakai JOOX dari awal muncul ... Sekarang bapuk,1
fb7b506c-4d5b-4400-b11f-ef30e46def49,"Gasukaa sama lagu lagunya, jamet semua, beda bgt sama spotify, walaupun ada iklan ngga sebanyak joox dan rekomendasi lagunya jelek semua, sampah.",1
48383342-a34c-4909-89e4-c1919546a5e7,Sangat bagus,5
c27b66f7-f42a-4a10-b34c-f805fd703518,Mantafff musiknya bisa sesuka kita pilih,4
345f9dc4-ebe5-44c5-9cbf-1c7a3fc3d293,Nice jooX,5
40b623bc-3c05-46db-a8e8-2c7331f83664,Enak banget suaranya jernih,5
411d515a-ee40-4bc2-b402-bf3b45cd0f0c,banyak iklan nya,4
018ad478-d27c-43e3-9d23-d63db8a40c54,Sampah,1
83cf1757-26f5-43db-a77e-8151ca18600a,Mantap,5
b572d777-1f64-437d-ab47-fc0d4635cb5d,Ok,5
c6bfbb9f-752d-434e-a965-b840a2706779,Bagus,5
91dca0f3-f09c-4584-a2b4-2ff4e531a495,Gooddddddddd,5
ec3a8f44-2538-49ae-bdd4-67064bb796b5,Sangat asik apk nya,5
0fabcff2-3252-4a2c-866b-3606a3e4c394,Bagus banget,5
cbfead60-3d6e-4cba-b4c9-4c43b69c5e55,Keren bisa ngesad dengan nyaman tanpa iklan pula mantap bang,5
f1bd39a8-a32a-4ea6-a8bb-e8ecec4c1ee7,Sangat senang,2
291b4901-62bc-4184-9383-34f565c2a805,Keren gratisan,5
e1ce6d2c-6e99-4b0b-a879-e567aba1baca,Ok,5
47962f41-f346-463e-ab6a-20198909fb40,mantul,5
0c02dc58-146c-45b0-8a82-8bc70a43f31f,sangat bagus,5
0f151361-9207-4e7b-95fe-e07d2797d042,Sangat bagus updatenya juga banyak fiturnya,5
8bb9c468-ba2a-4ff4-b433-be580f5face1,Suara keren bs shuffle,5
90027564-12b7-407c-b36a-d5230687f566,Knpa joox susah sekali mncari lagu pulihan yaa..,5
2fba3425-6c3a-4bc4-82f4-2ef315de9d1a,Good job,5
885aeaf1-321e-4b8f-bee1-2348d0399e2d,Tolong dong di perbaiki lagi aplikasi joox nya music nya kurang lengkap,4
00f9ad50-9e81-4304-9159-d172762b09ca,Ok,5
0e5a79c6-efc2-4f76-8c74-6844ba6d56f9,Aplikasinya keren,5
bb001ebe-9078-4908-864c-f09161bcf74a,Lagunya kurang lengkap,1
9a710f02-054b-44e8-966c-93a62354ae62,"Joss lah,,,",4
cbd9d0ff-9447-4cf1-beec-fef3c5197d99,Dari 2016,4
57167045-46f2-4bc6-9eef-c5cbc27e2e11,Joox ok Puas demgar musik di joox,5
6b974cae-9a0e-45da-8cb4-5c8831f6d1ae,oke,5
b2d3c474-ddb1-4435-9b9c-7a0e143fc39e,bagus,5
c4d59ada-0c4d-4d50-a82b-47ae0dd72067,Sangat bagus dengan aplikasi musik JOOX,5
85a18de2-22d9-41f3-a7db-6ec040aac76b,Banyak lagu baru viral yang ga tersedia. Padahal gw udah akun VIP premium. Pengembang harusnya lebih konsen lg,2
76bdc91f-d31c-4017-92a1-2a2c0af40f51,"Biar bintang bicara, pokok nya mantap lah",5
2100fd85-a6dd-4ec0-a186-cc5d0885f3b4,Waktu santai utk dengerin musik mantaap makin keren,5
fd425f26-03eb-41d9-91fb-bc2a0ea2c175,Pengalaman musik terbaik,5
d85745a7-47e9-4007-a271-924f0382bcdd,Joox emang keren,5
f7cee8d3-aa0f-4e1c-9391-2e4fed3ffc10,Joox Is the Best,5
eaf53016-4285-4c3c-8627-ae48cbde4e9d,Mantap,5
a7f849f3-ca98-4d33-8c03-9c00c1ec7bdc,"Aneh aplikasi lagu tapi lagu nya ga lengkap, bahkan untuk artis yg terkenal banget sedunia aja masih ga lengkap",3
49c9cf75-44ef-448c-a632-8337a5e0e2a4,good,5
a4bc9fbf-4ae8-4ee0-9a67-b654f3221624,Enak kali putar lagu,1
c52c5685-e633-4893-81b9-84d2abf4a3a0,Ok,4
abfce0fc-9258-4957-b6b4-c9808f25d6cd,Bagus,4
44f60bf2-cf94-4785-b976-0e664d80db70,Bisa dengar musik dengan tenang,5
52c8e60d-6afe-41c2-a206-9ba3b45773b2,Aplikasi yang paling bagus banget saya bisa mencari lagu yang saya suka.,5
e201bd5c-5752-4641-9232-38add605c338,Aplikasi sudah keren pertahankan !!,5
dc483219-887c-47f1-81a0-f98fff7afe81,bagus keren jangan lupa dengerin mariachie band bidadariku ya😊😊😊,5
72697e14-4594-4814-bd96-2994c38f8505,Mantap 👍❤️👍,4
4de52238-e5c8-4043-9b6b-d4a571f6a104,Asik,5
ca331f78-1343-4859-99f9-51b9f9bd9a6f,Suka musiknya bisa didengerin dengan bass sesuaikan selera.keren cm kadang ngelag sih,4
0a716e11-9c90-4fe5-b076-bf958ea73a20,Good,5
764172f7-1bdb-4936-8940-2984308563df,Nyesel gk download...! Aplikasi Musik Paling Keren 👍🤠,5
47d669a1-1f4b-49e8-bd0c-5987ff120438,Bintang 1 uninstal,1
e39b2ab5-0366-494c-965c-2017766e9a12,"Aplikasi cacat banyak lagu gak lengkap lain dicari lain yang muncul, agak lain nih aplikasi. Pihak joox tolong perbaiki lagi aplikasi ini biar lengkap lagunya",1
307f9a7e-c834-4a82-b264-83ee1a3241d2,JOOX BEST OF THE BEST 😎,5
fad2212c-3d03-4286-9341-254ba7f119fb,Terbaik 👍💯,5
66e1ce49-9cc1-4258-bb09-ba9249f4aa7f,Josss,5
4c70316c-bc77-4a1a-88e3-431fcf4f63c8,The best,5
96e3d519-d8f0-4029-8630-0b586996bc86,mantap,5
2b378bec-e613-4f3b-ba08-8d3311337834,"👍👍,,,!",5
2de833f6-4bda-48d9-bac9-bf06b8d5acff,Bagus,5
f281021c-60b9-4890-96ea-91eb3c99598d,Saya tertarik,5
c4f7bea2-e957-4875-9c15-49695cfcb384,Ok,4
e1ddf67c-4370-4d8b-8dab-ae4619fefb1e,Lumayan baru coba sh,5
f13d1397-181b-4267-bcef-7ad7bed9393d,mantaf sekali,5
c2b1fe58-9829-426a-a906-42489bb94dfa,Jos,5
b07e2b72-31d0-4ba5-bc0d-deae14a27fa6,Tingkatin terus kualitas nya..good a job,5
aedd215c-e499-4799-9fe1-b145d3b12773,So far baik baik aja sih dan Yap aku suka,5
885412c6-b868-4ed5-b473-86f92a1cfcbd,ACl Gametofit,5
a06378fd-bf0d-4c6f-88a7-8434b7df6bc9,Mantap,5
9f91379c-0cab-4994-bfe1-5a0db3810b1e,Baru daftar langsung disuruh vip dan lagu yang dipilih pun vip,1
8c4d7d6b-539f-43a4-925b-16e16942d859,Okey good,5
918bc9af-5f2c-46fc-aa0a-8263be5b4d62,Keren,5
dc7e341b-386e-4826-817a-c3f5a53f683c,"Gak lengkap , lagu2 cover smw yg banyak 💩👎. Ampas",1
07dec0ff-7365-4a99-81bb-15486a832868,Bagus bagus,5
721ac93b-6379-4585-8249-66963b24965b,Keren,5
759efdab-3881-4f18-bab7-cd7e09575e8a,Mantap,5
9bf2e606-ab8c-403e-aa21-9ffaaaeeb62e,Boss very good,5
434961e7-0f70-47ea-bcd3-fdb03bc3301f,Baru pertama download bagus bangt,5
90fd33a0-a67a-4f93-9f4b-236a659f2df4,Kok ga bisa di buka sih,3
7a445127-51cc-42a4-9b7c-a7500e6b1b5a,BAgus,5
7f0419b5-9b41-4c35-9e74-614df21b7644,top,2
6b1e0c26-4301-45fe-baa6-1080e9a5d6f3,Loadingnya lama bener kalo nyari lagu padahal jaringan udah stabil device udah terbaru hadehh,1
44eb7078-c6d2-4377-ad29-3b7b96ddf8cc,Lagu gak lengkap,3
22b3b6fd-cfba-43e0-9877-dca5037eb82c,Sampah ni.,1
f9a4855c-6b52-47da-95c3-c3296a3b1a8d,mantap,5
49a3cdbb-a622-4f82-a33a-82941d389bac,Oke,5
cf22a870-d924-4783-b420-bbaeff0f0d7f,The best,5
cbd86569-61ba-448d-b27d-815ec82a67ca,"Apakah manfaat dari joox dekstop🤣 baru login langsung ditodong harus VIP, kagak bisa ngapa2in bjiiirrr🤣🤣🤣 percuma saya download",1
8abb4550-5e18-4561-8fdf-2509fb1aa145,Bagus,5
5231c05b-0422-4394-9b59-386ae29cd552,Mantap,5
e201aad9-cc60-42d6-9180-75261134a3a6,"Udah vip tapi lagi ga lengkap, ky lagu LP Av7 ga ada blink 182 cuma 8 lagu hadeeeeeee",1
a09efe6f-6a10-4665-ba8b-c2ba8f3e00e1,Aplikasi yg lumayan dan mudah dwonloadnya.,5
22368713-d8dc-43e2-8a16-d7a294f284d3,Bagus,5
f7a448b3-09ca-432f-bb63-02f499dd208a,"memberi innovasi baru di App music, dapat menggunakan App lainya sembari mendengarkan music, mantap 👍",5
4c4ec050-b66a-4b23-b47c-5390635a9a1a,Sebener nya aplikasi nya sudah oke.. ini download lagi soal nya keren,5
9dcd6fed-5398-41e7-a897-fa1513df9f65,Nice,5
a9f5052c-974a-48bd-a33b-c1791c2dd05f,"Masih aja banyak lagu ilang, padi, ungu, noah,gigi, sheila on7, dan semua lagu jepang gk ada. Masih busuk aplikasinya.",1
0ac768ee-ffb1-4067-97e4-a5fd56c18acc,pokoknya mantap,5
2a1bde85-0e31-4b19-89b9-6be24bb99e93,joox,5
8f75bc5d-9578-45e5-abaf-8c48260a0ebc,Ga bisa di buka,1
d8b58f72-a93c-4ebd-8c2f-d0a8b2aced27,Sangat baguss,5
afc1ce2b-d6c8-4c1a-af32-0cab25f8a706,Mantap,5
4152f5d2-eaf7-4e79-aa3d-950ca70f55ab,Hai👋 untuk semua pengguna apk joox!😀 Apakah mereka sudah tahu arti makna music? Aku beli install apk joox sejak pada tahun 2015 melalui heandphone canggih.,5
